Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
3252,43,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Credit,112.385,No,107.60981,-6.914744,4043.0
3253,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,148.32999999999998,No,107.60981,-6.914744,6454.5
3254,47,Bandung,High End,No,No,No,No,Yes,Yes,Credit,123.76,No,107.60981,-6.914744,6470.1
3255,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,115.115,No,107.60981,-6.914744,8408.4
3256,3,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.975,No,107.60981,-6.914744,3127.8
3257,26,Bandung,Mid End,Yes,Yes,No,No,No,Yes,Debit,58.045,No,107.60981,-6.914744,5865.6
3258,29,Bandung,Mid End,Yes,No,No,No,No,Yes,Digital Wallet,78.26,No,107.60981,-6.914744,7172.1
3259,27,Bandung,Mid End,Yes,Yes,No,No,No,No,Debit,72.08500000000001,No,107.60981,-6.914744,4700.8
3260,24,Bandung,Mid End,Yes,Yes,No,Yes,No,Yes,Credit,91.39,No,107.60981,-6.914744,4366.7
3261,67,Bandung,Mid End,Yes,No,Yes,Yes,No,No,Debit,78.52,No,107.60981,-6.914744,6962.8
3262,23,Bandung,Mid End,No,Yes,Yes,No,No,No,Debit,72.53999999999999,No,107.60981,-6.914744,3248.7000000000003
3263,14,Bandung,Mid End,No,Yes,No,No,No,No,Digital Wallet,40.43,No,107.60981,-6.914744,4482.400000000001
3264,4,Bandung,Mid End,No,Yes,No,No,Yes,Yes,Credit,66.235,No,107.60981,-6.914744,2735.2000000000003
3265,16,Bandung,Mid End,Yes,Yes,No,No,No,Yes,Pulsa,89.83,No,107.60981,-6.914744,6723.6
3266,46,Bandung,Mid End,No,No,No,No,Yes,Yes,Pulsa,57.135000000000005,No,107.60981,-6.914744,6263.400000000001
3267,68,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,112.45,No,107.60981,-6.914744,5564.0
3268,38,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Pulsa,90.935,No,107.60981,-6.914744,7615.400000000001
3269,17,Bandung,High End,No,Yes,Yes,No,No,Yes,Credit,118.23500000000001,No,107.60981,-6.914744,7393.1
3270,4,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,107.60981,-6.914744,3051.1
3271,12,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.195,No,107.60981,-6.914744,6016.400000000001
3272,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,117.78,No,107.60981,-6.914744,5886.400000000001
3273,3,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,119.60000000000001,No,107.60981,-6.914744,5648.5
3274,41,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.305,No,107.60981,-6.914744,4015.7000000000003
3275,40,Bandung,Mid End,No,Yes,No,Yes,No,No,Credit,46.800000000000004,No,107.60981,-6.914744,6919.900000000001
3276,7,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,102.05,No,107.60981,-6.914744,4681.3
3277,69,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.935,No,107.60981,-6.914744,5626.400000000001
3278,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.845,No,107.60981,-6.914744,3736.2000000000003
3279,5,Bandung,Mid End,No,Yes,No,No,No,No,Pulsa,39.65,No,107.60981,-6.914744,7764.900000000001
3280,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,No,Credit,137.93,No,107.60981,-6.914744,6689.8
3281,44,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.650000000000002,No,107.60981,-6.914744,4020.9
3282,65,Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,124.15,No,107.60981,-6.914744,7998.900000000001
3283,3,Bandung,Mid End,No,No,No,Yes,Yes,No,Pulsa,83.97999999999999,No,107.60981,-6.914744,6860.1
3284,24,Bandung,Mid End,No,No,No,Yes,No,No,Credit,66.43,No,107.60981,-6.914744,3269.5
3285,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,115.83,No,107.60981,-6.914744,6015.1
3286,24,Bandung,Mid End,Yes,No,No,Yes,No,No,Pulsa,71.435,No,107.60981,-6.914744,4429.1
3287,22,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.585,No,107.60981,-6.914744,4845.1
3288,70,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Credit,111.73500000000001,No,107.60981,-6.914744,8260.2
3289,25,Bandung,Mid End,No,No,No,No,Yes,No,Pulsa,78.455,No,107.60981,-6.914744,4149.6
3290,37,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.740000000000002,No,107.60981,-6.914744,3568.5
3291,22,Bandung,High End,No,No,No,No,Yes,No,Debit,110.955,No,107.60981,-6.914744,3452.8
3292,59,Bandung,Mid End,No,No,Yes,Yes,Yes,No,Debit,93.72999999999999,No,107.60981,-6.914744,8092.5
3293,1,Bandung,High End,No,No,No,No,No,Yes,Pulsa,105.365,No,107.60981,-6.914744,5714.8
3294,3,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.650000000000002,No,107.60981,-6.914744,6884.8
3295,53,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,145.34,No,107.60981,-6.914744,7426.900000000001
3296,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.26,No,107.60981,-6.914744,4661.8
3297,20,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,107.60981,-6.914744,3718.0
3298,51,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.805000000000003,No,107.60981,-6.914744,6615.7
3299,51,Bandung,Mid End,Yes,Yes,No,Yes,No,No,Debit,78.65,No,107.60981,-6.914744,5469.1
3300,13,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.415000000000003,No,107.60981,-6.914744,3660.8
3301,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.169999999999998,No,107.60981,-6.914744,5071.3
3302,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.365000000000002,No,107.60981,-6.914744,4405.7
3303,63,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Pulsa,92.95,No,107.60981,-6.914744,6944.6
3304,3,Bandung,Mid End,No,No,No,No,No,Yes,Digital Wallet,71.045,No,107.60981,-6.914744,2818.4
3305,46,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.96,No,107.60981,-6.914744,3608.8
3306,1,Bandung,Mid End,No,No,No,No,No,No,Credit,64.74,No,107.60981,-6.914744,6234.8
3307,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.650000000000002,No,107.60981,-6.914744,6423.3
3308,55,Bandung,High End,No,No,Yes,No,Yes,No,Credit,117.52000000000001,No,107.60981,-6.914744,5983.900000000001
3309,70,Bandung,High End,No,Yes,Yes,Yes,No,No,Debit,117.325,No,107.60981,-6.914744,6925.1
3310,67,Bandung,High End,Yes,No,No,Yes,Yes,Yes,Debit,135.98,No,107.60981,-6.914744,6165.900000000001
3311,14,Bandung,Mid End,No,No,Yes,No,No,No,Credit,65.26,No,107.60981,-6.914744,5528.900000000001
3312,20,Bandung,High End,No,No,Yes,Yes,No,Yes,Debit,124.15,No,107.60981,-6.914744,4141.8
3313,49,Bandung,High End,No,No,No,No,Yes,Yes,Debit,124.02000000000001,No,107.60981,-6.914744,7976.8
3314,72,Bandung,High End,Yes,Yes,Yes,No,Yes,No,Debit,131.69,No,107.60981,-6.914744,7166.900000000001
3315,46,Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,69.03,No,107.60981,-6.914744,4365.400000000001
3316,24,Bandung,High End,No,Yes,Yes,No,No,No,Debit,110.30499999999999,No,107.60981,-6.914744,3823.3
3317,5,Bandung,Mid End,No,Yes,No,Yes,No,No,Pulsa,44.525,No,107.60981,-6.914744,6630.0
3318,33,Bandung,High End,No,Yes,Yes,Yes,No,No,Credit,115.17999999999999,No,107.60981,-6.914744,4742.400000000001
3319,42,Bandung,Mid End,Yes,Yes,No,No,No,No,Debit,78.19500000000001,No,107.60981,-6.914744,7784.400000000001
3320,23,Bandung,High End,Yes,No,Yes,No,Yes,Yes,Credit,129.935,No,107.60981,-6.914744,4569.5
3321,8,Bandung,High End,No,No,No,No,No,No,Debit,91.91000000000001,No,107.60981,-6.914744,6429.8
3322,66,Bandung,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,71.24,No,107.60981,-6.914744,6007.3
3323,24,Jakarta,Mid End,No,Yes,No,No,No,No,Credit,71.24,No,106.816666,-6.2,5629.0
3324,53,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Digital Wallet,130.39000000000001,No,106.816666,-6.2,6990.1
3325,60,Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Pulsa,69.68,No,106.816666,-6.2,5424.900000000001
3326,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.155,No,106.816666,-6.2,7554.3
3327,23,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.28,No,106.816666,-6.2,4566.900000000001
3328,72,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,105.04,No,106.816666,-6.2,6095.7
3329,21,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,106.816666,-6.2,5930.6
3330,31,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,117.91000000000001,No,106.816666,-6.2,4540.900000000001
3331,57,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,No,Digital Wallet,90.675,No,106.816666,-6.2,5833.1
3332,45,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.0,No,106.816666,-6.2,6719.7
3333,10,Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,123.825,No,106.816666,-6.2,6253.0
3334,14,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.935,No,106.816666,-6.2,7501.0
3335,27,Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Digital Wallet,105.10499999999999,No,106.816666,-6.2,6151.6
3336,69,Jakarta,High End,No,Yes,No,Yes,No,Yes,Debit,121.29,No,106.816666,-6.2,6766.5
3337,35,Jakarta,Mid End,Yes,No,No,Yes,Yes,No,Credit,60.255,No,106.816666,-6.2,5950.1
3338,45,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,102.375,No,106.816666,-6.2,3373.5
3339,17,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,108.615,No,106.816666,-6.2,7233.2
3340,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,106.816666,-6.2,2863.9
3341,67,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Digital Wallet,88.205,No,106.816666,-6.2,6229.6
3342,67,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,137.345,No,106.816666,-6.2,8297.9
3343,9,Jakarta,High End,No,No,Yes,No,No,No,Credit,98.15,No,106.816666,-6.2,3927.3
3344,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.195,No,106.816666,-6.2,6526.0
3345,54,Jakarta,Mid End,Yes,No,No,Yes,Yes,No,Credit,58.760000000000005,No,106.816666,-6.2,7065.5
3346,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Debit,103.025,No,106.816666,-6.2,6610.5
3347,53,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,111.41000000000001,No,106.816666,-6.2,7744.1
3348,31,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.130000000000003,No,106.816666,-6.2,4011.8
3349,13,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Debit,80.34,No,106.816666,-6.2,6173.7
3350,28,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,64.87,No,106.816666,-6.2,6825.0
3351,38,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.52,No,106.816666,-6.2,4882.8
3352,52,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Digital Wallet,98.02000000000001,No,106.816666,-6.2,6774.3
3353,62,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Digital Wallet,140.595,No,106.816666,-6.2,6887.400000000001
3354,16,Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,112.125,No,106.816666,-6.2,4564.3
3355,12,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,124.41000000000001,No,106.816666,-6.2,7185.1
3356,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,151.905,No,106.816666,-6.2,5271.5
3357,71,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Debit,137.475,No,106.816666,-6.2,6397.3
3358,24,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.195,No,106.816666,-6.2,4644.900000000001
3359,15,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,106.816666,-6.2,3538.6
3360,2,Jakarta,Mid End,Yes,Yes,No,No,No,No,Debit,79.235,No,106.816666,-6.2,4123.6
3361,5,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,32.565000000000005,No,106.816666,-6.2,2692.3
3362,41,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Debit,78.39,No,106.816666,-6.2,5934.5
3363,43,Jakarta,Mid End,Yes,Yes,No,No,No,Yes,Pulsa,83.135,No,106.816666,-6.2,5466.5
3364,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.59,No,106.816666,-6.2,3858.4
3365,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91.78,No,106.816666,-6.2,3348.8
3366,71,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,117.715,No,106.816666,-6.2,6509.1
3367,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.285,No,106.816666,-6.2,3380.0
3368,28,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Debit,83.78500000000001,No,106.816666,-6.2,4966.0
3369,16,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.54500000000002,No,106.816666,-6.2,7293.0
3370,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,106.816666,-6.2,5552.3
3371,69,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,143.65,No,106.816666,-6.2,6243.900000000001
3372,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,32.11,No,106.816666,-6.2,3984.5
3373,3,Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Pulsa,100.62,No,106.816666,-6.2,7186.400000000001
3374,69,Jakarta,High End,No,Yes,Yes,No,No,No,Debit,111.02000000000001,No,106.816666,-6.2,7768.8
3375,71,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,61.88,No,106.816666,-6.2,6233.5
3376,69,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,106.816666,-6.2,8330.4
3377,48,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135.005,No,106.816666,-6.2,5595.2
3378,45,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,140.985,No,106.816666,-6.2,6620.900000000001
3379,51,Jakarta,High End,No,Yes,No,No,No,No,Debit,105.3,No,106.816666,-6.2,5357.3
3380,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,112.64500000000001,No,106.816666,-6.2,6007.3
3381,37,Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,120.83500000000001,No,106.816666,-6.2,4500.6
3382,71,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,117.455,No,106.816666,-6.2,8427.9
3383,66,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.695,No,106.816666,-6.2,7983.3
3384,51,Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Debit,99.32000000000001,No,106.816666,-6.2,8300.5
3385,30,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.415000000000003,No,106.816666,-6.2,6763.900000000001
3386,34,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110.955,No,106.816666,-6.2,4963.400000000001
3387,64,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.24,No,106.816666,-6.2,8165.3
3388,65,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,134.095,No,106.816666,-6.2,8373.300000000001
3389,47,Jakarta,High End,Yes,Yes,No,Yes,Yes,No,Digital Wallet,130.975,No,106.816666,-6.2,3260.4
3390,67,Jakarta,High End,No,Yes,No,Yes,Yes,No,Credit,122.33,No,106.816666,-6.2,6243.900000000001
3391,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.155,No,106.816666,-6.2,3389.1
3392,14,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,106.816666,-6.2,5010.2
3393,56,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131.365,No,106.816666,-6.2,7168.2
3394,14,Jakarta,Mid End,No,No,No,Yes,No,Yes,Credit,76.83,No,106.816666,-6.2,7433.400000000001
3395,16,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,72.605,No,106.816666,-6.2,3203.2000000000003
3396,70,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,137.865,No,106.816666,-6.2,5957.900000000001
3397,72,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Credit,109.33,No,106.816666,-6.2,6072.3
3398,23,Jakarta,High End,No,No,Yes,No,No,No,Credit,97.89,No,106.816666,-6.2,7673.900000000001
3399,21,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.11,No,106.816666,-6.2,7023.900000000001
3400,36,Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,72.53999999999999,No,106.816666,-6.2,6201.0
3401,50,Jakarta,Mid End,No,Yes,Yes,Yes,No,No,Credit,51.61000000000001,No,106.816666,-6.2,6726.2
3402,48,Jakarta,Mid End,No,No,No,Yes,No,No,Credit,38.35,No,106.816666,-6.2,4152.2
3403,50,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.195,No,106.816666,-6.2,5541.900000000001
3404,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,103.415,No,106.816666,-6.2,6195.8
3405,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.24,No,106.816666,-6.2,6775.6
3406,18,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.544999999999998,No,106.816666,-6.2,5632.900000000001
3407,9,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,122.265,No,106.816666,-6.2,4517.5
3408,2,Jakarta,High End,Yes,No,No,No,No,Yes,Digital Wallet,117.97500000000001,No,106.816666,-6.2,6195.8
3409,40,Jakarta,High End,No,No,No,Yes,No,No,Credit,102.505,No,106.816666,-6.2,6834.1
3410,69,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,129.35,No,106.816666,-6.2,5508.1
3411,18,Jakarta,High End,No,No,Yes,No,No,No,Credit,104.715,No,106.816666,-6.2,6934.2
3412,11,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.26,No,106.816666,-6.2,3702.4
3413,55,Jakarta,Mid End,Yes,No,No,No,No,Yes,Credit,77.28500000000001,No,106.816666,-6.2,7425.6
3414,33,Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,121.35499999999999,No,106.816666,-6.2,4352.400000000001
3415,46,Jakarta,Mid End,No,No,No,No,No,No,Debit,58.435,No,106.816666,-6.2,3413.8
3416,34,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.93,No,106.816666,-6.2,2633.8
